text,labels
"hobbies: PC gaming, Steam, videojocs, gadgets, gaming. wishlist productes: llum intel·ligent, localitzador bluetooth, powerbank, mini impressora, DLC videojoc, Hollow Knight Silksong. tags rellevants: gadget, switch, electrònica, ps5. pressupost orientatiu: 20","gaming_games,tech_gadgets"
"interessos principals: escapades, aventura, adrenalina. hobbies: escapades, aventura, adrenalina. interessos: escapades, aventura, adrenalina. wishlist productes: kayak, via ferrada, parc aventura. tags rellevants: adrenalina, aventura, activitat. descripcions productes: plans actius i diferents. pressupost orientatiu: 15",experiences_adventure
"interessos: videojocs, fandom. wishlist títols: aniversari, idees nadal. wishlist productes: tassa videojocs, dessuadora Playstation, samarreta Zelda. tags rellevants: samarreta, poster, gaming. descripcions productes: marxandatge de videojocs",gaming_merch
"wishlist productes: amiibo, edició col·leccionista, mini consola retro. descripcions wishlist: . interessos principals: cumple, sortir, anime, col·leccionisme, amazon, retro gaming. pressupost orientatiu: 100",gaming_collectibles
"interessos principals: outdoor, escapades, adrenalina, aventura. hobbies: outdoor, escapades, adrenalina, aventura. interessos: outdoor, escapades, adrenalina, aventura. wishlist productes: kayak, via ferrada, parc aventura. tags rellevants: aventura, adrenalina. descripcions productes: plans actius i diferents. pressupost orientatiu: 15",experiences_adventure
"wishlist productes: bufanda equip, kayak, entrada partit, bateig escalada, samarreta del Barça, parc aventura. descripcions wishlist: . interessos principals: futbol, amics, plans, netflix, aventura. pressupost orientatiu: 100",sports_team
"interessos principals: programació, manualitats random, aventura. wishlist títols: idees nadal. wishlist productes: llum d'escriptori, teclat mecànic, parc aventura, ratolí ergonòmic, kayak, hub USB-C, suport de portàtil. tags rellevants: adrenalina, aventura, programació, activitat. descripcions productes: plans actius i diferents, millorar el setup de treball, idees per a l aniversari, accessoris per estudiar o programar. pressupost orientatiu: 25","experiences_adventure,tech_productivity"
"interessos principals: outdoor, aventura, adrenalina, escapades, acampades, youtube, plans. wishlist títols: idees nadal. wishlist productes: pack sorpresa, llibre pendent, parc aventura, frontal LED, sac de dormir, espelma, cantimplora. tags rellevants: . descripcions productes: material per acampar, coses per anar de camping. pressupost orientatiu: 50",outdoor_camping
"interessos principals: concerts, festivals. descripcions wishlist: plans de música en directe. wishlist productes: abonament festival, concert acústic, entrada concert, llibre pendent. pressupost orientatiu: 75",music_live_events
"interessos principals: Steam, gaming. hobbies: Steam, gaming. interessos: Steam, gaming. wishlist productes: mini impressora, joc de PS5, smartwatch. tags rellevants: videojocs, jocs, electrònica, tech, switch, cumple. descripcions productes: novetats per consola i PC, petits dispositius tecnològics, gadgets útils per al dia a dia. pressupost orientatiu: 50","gaming_games,tech_gadgets"
"hobbies: trail, running. wishlist productes: mitjons tècnics, sabatilles running, ronyonera esportiva, armilla running. tags rellevants: sabatilles, córrer, running. pressupost orientatiu: 30",sports_running
"hobbies: filosofia, divulgació, història. interessos: filosofia, divulgació, història. productes: llibre de filosofia, divulgació científica, tassa amistat, biografia. tags: història, filosofia, amazon. notes: ",books_essays
"interessos principals: programació, lectura tècnica, tecnologia. descripcions wishlist: llibres tècnics per aprendre, manuals de programació i enginyeria. wishlist productes: Clean Code, llibre d'arquitectura software, llibre de Kotlin, tassa amistat. pressupost orientatiu: 15",books_technical
"interessos: relax, autocura, skincare. wishlist títols: llista regals, wishlist, idees nadal. wishlist productes: manta suau, espelmes aromàtiques, kit autocura, difusor aromes, coixí cervical, sals de bany, set skincare, clauer. tags rellevants: skincare, spa, autocura, benestar, desconnexió. descripcions productes: regals per descansar, rutines de benestar","wellbeing_relaxation,wellbeing_selfcare"
"interessos: gadgets, informàtica, tecnologia. wishlist títols: idees regal. wishlist productes: mini impressora, localitzador bluetooth, smartwatch, llum intel·ligent, powerbank. tags rellevants: electrònica, smart, tech, gadget, idea. descripcions productes: petits dispositius tecnològics, gadgets útils per al dia a dia",tech_gadgets
"interessos principals: tecnologia, marató, àudio, running. descripcions wishlist: equipament per sortir a córrer, millorar la qualitat de so. wishlist productes: barra de so, mitjons tècnics, ronyonera esportiva, micròfon USB, sabatilles running, armilla running, auriculars bluetooth. pressupost orientatiu: 25","sports_running,tech_audio"
"interessos principals: cumple, plans en parella. wishlist títols: idees nadal, wishlist, idees regal. wishlist productes: spa en parella, detall personalitzat, bossa petita, sopar especial, escapada romàntica. tags rellevants: parella, romàntic, sorpresa. descripcions productes: plans especials en parella. pressupost orientatiu: 40",experiences_romantic
"interessos principals: comic con, convencions, anime, cinema, sèries. hobbies: comic con, convencions, anime, cinema, sèries. interessos: comic con, convencions, anime, cinema, sèries. wishlist productes: entrada Comic Con, sessió cinema, exposició anime, bossa petita. tags rellevants: cinema, anime, comic con. descripcions productes: plans relacionats amb cinema o anime, entrades per esdeveniments de fandom. pressupost orientatiu: 30",entertainment_events
"interessos principals: casa intel·ligent, tecnologia, domòtica. descripcions wishlist: dispositius per a la llar intel·ligent. wishlist productes: bombeta intel·ligent, sensor de moviment, altaveu intel·ligent, endoll intel·ligent, gorra. pressupost orientatiu: 75",tech_smart_home
"interessos principals: fandom, Star Wars, sèries, cinema, Marvel. descripcions wishlist: figures i objectes de fandom, marxandatge de sèries i pel·lícules. wishlist productes: Funko Pop, samarreta Star Wars, figura Marvel, pòster anime, tassa Ghibli. pressupost orientatiu: 50",entertainment_merch
"interessos principals: rutes, viatjar. hobbies: rutes, viatjar. interessos: rutes, viatjar. wishlist productes: motxilla de viatge, mapa rascable, adaptador universal, organitzador de maleta. tags rellevants: viatge, travel, escapada. descripcions productes: idees per escapades i viatges. pressupost orientatiu: 15",outdoor_travel
"interessos principals: outdoor, adrenalina, escapades. descripcions wishlist: experiències d'aventura, plans actius i diferents. wishlist productes: parc aventura, bateig escalada, kayak, clauer. pressupost orientatiu: 30",experiences_adventure
"interessos principals: manualitats random, moda, accessoris, regals, instagram, estil. wishlist títols: llista regals, idees regal. wishlist productes: detall personalitzat, cartera, llibre pendent, bossa petita, bossa, bufanda. tags rellevants: . descripcions productes: idees per a l aniversari, accessoris personals, complements de moda. pressupost orientatiu: 50",fashion_accessories
"interessos principals: gadgets, fotografia mòbil, mòbils. descripcions wishlist: petits dispositius tecnològics, complements per carregar i protegir el mòbil. wishlist productes: llum intel·ligent, suport de mòbil, localitzador bluetooth, cable USB-C, powerbank, funda mòbil, protector de pantalla. pressupost orientatiu: 20","tech_mobile,tech_gadgets"
"hobbies: piano, plans, instagram, música, cap de setmana. interessos: piano, plans, instagram, música, cap de setmana. productes: partitures, pues guitarra, suport guitarra. tags: música, guitarra, zara, accessori, casa. notes: material per instruments",music_instruments
"wishlist productes: targeta regal, pack sorpresa, DAC portàtil, suport auriculars, alfombreta XXL, micròfon USB, teclat gaming. descripcions wishlist: millorar la qualitat de so, accessoris per escoltar música i podcasts, perifèrics per jugar millor, accessoris per millorar el setup de joc. interessos principals: música, sorpreses, netflix, podcasts, amazon, àudio, videojocs. pressupost orientatiu: 20","tech_audio,gaming_accessories"
"hobbies: gaming, PC gaming, videojocs. wishlist productes: llum intel·ligent, smartwatch, DLC videojoc. tags rellevants: steam, switch, ps5, videojocs, smart, zara. pressupost orientatiu: 75","gaming_games,tech_gadgets"
"interessos principals: gastronomia, cuina. descripcions wishlist: experiències gastronòmiques. wishlist productes: brunch especial, tast de vins, sopar degustació. pressupost orientatiu: 50",experiences_food
"interessos principals: videojocs, consoles, Steam, PC gaming, PC. hobbies: videojocs, consoles, Steam, PC gaming, PC. interessos: videojocs, consoles, Steam, PC gaming, PC. wishlist productes: teclat gaming, suport auriculars, joc de PS5, joc de Nintendo Switch, DLC videojoc. tags rellevants: jocs, switch, cumple. descripcions productes: perifèrics per jugar millor, jocs que vull que em regalin. pressupost orientatiu: 50","gaming_games,gaming_accessories"
"interessos principals: descans, relax, desconnexió. descripcions wishlist: coses per relaxar-se. wishlist productes: coixí cervical, espelmes aromàtiques, manta suau. pressupost orientatiu: 20",wellbeing_relaxation
"interessos principals: convencions, cinema, comic con, sèries. descripcions wishlist: plans relacionats amb cinema o anime. wishlist productes: sessió cinema, exposició anime, entrada Comic Con, saló del manga. pressupost orientatiu: 75",entertainment_events
"interessos principals: roba, estil, outfits. hobbies: roba, estil, outfits. interessos: roba, estil, outfits. wishlist productes: dessuadora, pantalons, camisa, jersei, jaqueta. tags rellevants: roba, estil, outfit, moda. descripcions productes: peces de roba que m'agraden. pressupost orientatiu: 15",fashion_clothing
"interessos: convencions, sèries, anime. wishlist títols: idees nadal. wishlist productes: exposició anime, sessió cinema, saló del manga, gorra. tags rellevants: event, comic con. descripcions productes: plans relacionats amb cinema o anime, entrades per esdeveniments de fandom",entertainment_events
"hobbies: casa intel·ligent, tecnologia, netflix. interessos: casa intel·ligent, tecnologia, netflix. productes: clauer, endoll intel·ligent, bossa petita, bufanda, altaveu intel·ligent, bombeta intel·ligent, barret. tags: bossa, accessori, smart home, complement, casa, amazon. notes: ",fashion_accessories
"hobbies: piscina, natació. wishlist productes: ulleres de natació, tovallola microfibra, pull buoy. tags rellevants: piscina, natació. pressupost orientatiu: 50",sports_swimming
"interessos principals: benestar, autocura. hobbies: benestar, autocura. interessos: benestar, autocura. wishlist productes: crema mans, set skincare, sals de bany, caixa sorpresa. tags rellevants: skincare, autocura. descripcions productes: rutines de benestar, productes d'autocura. pressupost orientatiu: 50",wellbeing_selfcare
"interessos principals: àudio, running, podcasts. descripcions wishlist: accessoris per escoltar música i podcasts, equipament per sortir a córrer, millorar la qualitat de so. wishlist productes: auriculars bluetooth, DAC portàtil, micròfon USB, altaveu portàtil, armilla running, ronyonera esportiva, mitjons tècnics, targeta regal. pressupost orientatiu: 30","sports_running,tech_audio"
